Class,Head,Neck_Label,PER,LOC,OBJ,TEM,NUM,WHAT,WHO,WHOM,WHOSE,WHY,WHERE,WHEN,WHICH,HOW,Root_POS
HUM,What,ROOT,0,0,0,0,0,2,4,4,5,4,5,4,5,4,VBZ
HUM,What,ROOT,0,0,0,0,1,2,3,3,4,3,4,3,4,3,VBZ
HUM,Who,ROOT,0,1,0,0,1,3,1,2,3,2,4,3,4,3,VBD
HUM,Who,ROOT,0,0,0,0,0,3,1,2,3,2,4,3,4,3,VBD
HUM,What,np,1,0,0,0,0,2,3,3,4,3,4,3,4,3,VBD
HUM,What,np,0,1,0,1,1,2,3,3,4,2,4,3,4,4,VBD
HUM,Who,ROOT,1,0,0,0,0,2,0,1,2,1,3,2,3,2,VBD
HUM,What,np,1,0,0,0,0,0,2,2,3,2,3,2,3,3,VBD
HUM,What,ROOT,1,0,0,0,0,0,2,2,3,2,3,2,3,3,VBD
HUM,Who,ROOT,0,0,0,0,0,3,1,2,3,2,4,3,4,3,VBD
HUM,What,np,0,1,0,0,0,1,3,3,4,3,4,3,4,4,VBD
HUM,Who,ROOT,1,0,0,0,0,3,1,2,3,2,4,3,4,3,VBZ
HUM,Who,ROOT,1,0,0,0,0,3,1,2,3,2,4,3,4,2,VBD
HUM,What,ROOT,1,0,0,0,1,0,2,2,3,2,3,2,3,3,VBP
HUM,What,np,1,0,0,0,0,0,2,2,3,2,3,2,3,3,VBN
HUM,What,np,0,1,0,0,0,2,2,2,3,2,3,2,3,3,VBN
HUM,Who,auxpass,0,1,0,0,0,2,0,1,2,1,3,2,3,2,VBN
HUM,What,ROOT,1,0,0,0,0,0,2,2,3,2,3,2,3,3,VBD
HUM,What,np,1,0,0,0,0,0,2,2,3,2,3,2,3,3,IN
HUM,What,np,0,0,1,0,0,0,2,2,3,2,3,2,3,3,VBD
HUM,Who,ROOT,0,1,0,1,0,3,1,2,3,2,4,3,4,2,VBD
HUM,Who,ROOT,0,1,1,0,0,2,0,1,2,1,3,2,3,2,VBD
HUM,Who,ROOT,0,1,0,0,0,2,1,2,3,1,3,2,3,3,VBZ
HUM,Who,ROOT,1,1,0,0,0,2,1,2,3,1,3,2,3,3,VBD
HUM,Who,ROOT,0,1,0,0,1,2,1,2,3,1,3,2,3,3,VBD
HUM,What,np,0,1,0,0,0,0,2,2,3,2,3,2,3,3,VBN
HUM,Who,ROOT,1,0,0,1,0,2,0,1,2,1,3,2,3,2,VBN
HUM,Which,auxpass,1,0,0,0,0,4,4,4,4,4,4,4,1,4,VBN
HUM,Who,ROOT,1,0,0,0,0,4,2,3,4,3,4,4,5,3,VBD
HUM,Who,ROOT,0,0,1,0,0,2,0,1,2,1,3,2,3,2,VBN
HUM,What,ROOT,1,0,0,0,0,2,3,3,4,3,4,3,4,4,VBD
HUM,What,amod,0,1,0,0,0,2,4,4,5,4,5,4,5,4,VBZ
HUM,Who,ROOT,1,0,0,0,0,2,0,1,2,1,3,2,3,2,VBD
HUM,Who,nc,0,0,0,0,0,2,1,2,3,1,3,2,2,3,NNS
HUM,What,np,1,0,0,1,0,0,2,2,3,2,3,2,3,3,VBP
HUM,What,ROOT,1,0,0,0,0,1,2,2,3,2,3,2,2,3,VBD
HUM,What,ROOT,1,0,0,0,0,2,3,3,4,3,4,3,4,4,VBZ
HUM,What,np,1,0,0,0,0,0,2,2,3,2,3,2,3,3,VBN
HUM,Who,aux,1,0,0,0,0,2,0,1,2,1,3,2,3,2,VB
HUM,What,np,1,0,0,0,0,1,3,3,4,3,4,3,4,4,VBD
HUM,Whose,np,1,0,0,0,0,3,2,2,1,3,3,3,3,2,VBN
HUM,Who,ROOT,1,0,0,0,0,2,0,1,2,1,3,2,3,2,VBZ
HUM,Who,ROOT,0,1,0,0,1,3,2,3,4,2,4,3,4,3,VBD
HUM,Who,ROOT,1,0,0,0,0,3,1,2,3,2,4,3,4,3,VBZ
HUM,Who,ROOT,1,0,0,0,0,3,1,2,3,2,4,3,4,2,VBD
HUM,Who,ROOT,0,0,0,0,0,3,2,3,4,2,4,3,4,3,VBD
HUM,Who,aux,1,0,0,0,0,3,2,3,4,2,4,3,4,3,VBG
HUM,Who,aux,1,0,0,0,0,3,1,2,3,2,4,3,4,2,NN
HUM,Who,ROOT,0,1,0,0,0,3,2,3,4,2,4,3,3,3,VBN
HUM,Who,ROOT,0,0,0,0,0,2,0,1,2,1,3,2,3,2,VBD
HUM,Who,ROOT,0,1,0,0,0,2,0,1,2,1,3,2,3,2,VBZ
HUM,What,np,1,0,0,0,0,0,2,2,3,2,3,2,3,3,VBD
HUM,What,ROOT,0,1,0,0,0,1,2,2,3,2,3,2,3,3,VBP
HUM,What,ROOT,1,1,0,0,0,1,2,2,2,2,3,2,3,3,VBD
HUM,Which,ROOT,1,0,0,0,1,5,5,5,5,5,5,5,2,5,VBZ
HUM,What,ROOT,1,0,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
HUM,Who,ROOT,1,0,0,0,0,2,0,1,2,1,3,2,3,2,VBD
HUM,Who,ROOT,0,0,1,0,0,2,0,1,2,1,3,2,3,2,VBD
HUM,Who,aux,1,0,0,0,0,4,2,3,4,3,5,4,5,3,VBD
HUM,Who,ROOT,0,0,0,0,1,3,2,3,4,2,4,3,4,3,VBZ
HUM,Who,ROOT,1,0,1,1,0,3,1,2,3,2,4,3,4,2,VBD
HUM,Who,ROOT,0,0,0,0,0,2,1,2,3,1,3,2,2,3,VBD
HUM,What,np,0,0,0,1,0,1,2,2,3,2,3,2,3,3,VBD
HUM,Who,ROOT,0,0,0,0,0,3,2,3,4,2,4,3,3,3,VBD
HUM,What,np,0,0,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
HUM,Who,np,0,1,0,0,0,3,2,3,4,2,4,3,3,3,VBD
HUM,Who,auxpass,0,1,0,0,1,2,0,1,2,1,3,2,3,2,VBN
HUM,What,np,0,0,0,0,0,0,2,2,3,2,3,2,3,3,VBN
HUM,What,ROOT,0,0,0,0,0,2,3,3,4,3,4,3,4,3,VBZ
HUM,Who,auxpass,0,0,0,0,0,3,1,2,3,2,4,3,4,2,VBN
HUM,What,np,1,0,0,0,0,1,3,3,4,3,4,3,4,4,VBN
HUM,Who,ROOT,1,0,0,0,0,3,2,3,4,2,4,3,3,3,VBD
HUM,What,ROOT,0,1,0,0,1,0,2,2,3,2,3,2,3,3,VBZ
HUM,What,poss,0,1,0,0,0,2,3,3,3,3,4,3,4,4,VBN
HUM,Who,ROOT,0,1,0,0,0,3,1,2,3,2,4,3,4,2,VBD
HUM,What,np,0,1,0,0,0,0,2,2,3,2,3,2,3,3,VBN
HUM,Which,np,1,1,0,0,0,4,4,4,4,4,4,4,1,5,VBN
HUM,What,np,1,1,0,0,0,1,3,3,4,3,4,3,4,4,VBD
HUM,What,ROOT,0,1,0,0,0,1,2,2,3,2,3,2,3,3,VBZ
HUM,What,ROOT,1,0,0,0,1,1,2,2,3,2,3,2,3,3,NNS
HUM,Who,ROOT,1,0,0,0,0,4,2,3,4,3,5,4,5,3,VBD
HUM,What,np,1,0,0,0,0,0,2,2,3,2,3,2,3,3,VBD
HUM,What,np,0,0,0,0,0,1,2,2,3,2,3,2,3,3,VBD
HUM,What,np,0,1,0,0,0,0,2,2,3,2,3,2,3,3,VBD
HUM,Who,ROOT,0,0,0,0,1,3,1,2,3,2,4,3,4,3,VBD
HUM,Who,ROOT,0,0,0,0,1,3,2,3,4,2,4,3,4,3,VBD
HUM,What,np,0,1,0,0,1,1,3,3,4,3,4,3,4,3,VBP
HUM,What,np,1,0,0,1,0,0,2,2,3,2,3,2,3,3,VBN
HUM,What,np,1,0,0,0,1,0,2,2,3,2,3,2,3,3,VBD
HUM,What,nummod,0,0,0,0,1,2,4,4,5,4,5,4,5,4,VBP
HUM,Who,ROOT,0,0,1,0,0,3,1,2,3,2,4,3,4,3,VBZ
HUM,Who,ROOT,1,0,0,0,0,2,0,1,2,1,3,2,3,2,VBD
HUM,Who,aux,1,0,0,0,0,2,1,2,3,1,3,2,2,3,VB
HUM,What,np,1,0,0,0,0,2,3,3,4,3,4,3,4,4,VBD
HUM,Who,ROOT,1,0,1,0,0,3,1,2,3,2,4,3,4,3,VBD
HUM,Which,np,0,1,0,0,1,3,3,3,3,3,3,3,0,4,VB
HUM,Who,ROOT,0,0,0,0,1,2,0,1,2,1,3,2,3,2,VBZ
HUM,What,np,1,1,0,0,0,2,3,3,4,3,4,3,4,3,VBN
HUM,Who,ROOT,1,0,0,0,0,2,0,1,2,1,3,2,3,2,VBZ
HUM,Who,amod,1,0,0,0,0,2,0,1,2,1,3,2,3,2,NNP
HUM,What,amod,1,1,0,0,0,2,3,3,4,3,4,3,4,4,VBN
HUM,What,ROOT,1,0,1,0,0,2,3,3,4,2,4,3,4,3,VBZ
HUM,What,amod,0,0,1,0,1,1,3,3,4,3,4,3,4,4,VBD
HUM,Who,ROOT,1,0,0,0,0,2,1,2,3,1,3,2,2,3,VBD
HUM,Which,ROOT,0,0,0,0,0,4,4,4,4,4,4,4,2,5,VBP
HUM,Who,ROOT,1,0,0,0,0,3,1,2,3,2,4,3,4,3,VBD
HUM,Whose,np,0,0,0,0,0,3,2,2,0,3,2,3,3,3,VBD
HUM,What,np,0,1,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
HUM,Who,ROOT,0,0,0,0,0,2,0,1,2,1,3,2,3,2,VBD
HUM,What,np,0,1,0,1,0,2,3,3,4,3,4,3,3,4,VBZ
HUM,Who,ROOT,0,0,1,0,0,3,1,2,3,2,4,3,4,3,VBZ
HUM,Which,np,0,1,0,0,0,4,4,4,4,4,4,4,1,4,VBP
HUM,What,np,0,0,1,0,1,0,2,2,3,2,3,2,3,3,VBD
HUM,Who,ROOT,0,1,0,0,0,2,1,2,3,1,3,2,2,3,VBP
HUM,What,ROOT,1,0,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
HUM,Who,ROOT,0,0,0,1,0,2,0,1,2,1,3,2,3,2,VBD
HUM,What,ROOT,1,0,0,0,0,1,2,2,3,2,3,2,2,3,VBD
HUM,What,np,0,0,0,0,0,2,3,3,4,3,4,3,4,3,UH
HUM,What,np,0,1,0,0,0,2,3,3,4,3,4,3,4,3,VBZ
HUM,What,np,1,0,0,0,0,1,3,3,4,3,4,3,4,3,VB
HUM,Who,ROOT,1,0,0,0,1,3,1,2,3,2,4,3,4,3,VBD
HUM,Who,ROOT,1,0,0,0,0,2,0,1,2,1,3,2,3,2,VBZ
HUM,What,ROOT,0,0,0,0,1,1,3,3,4,3,4,3,4,3,VBZ
HUM,Who,ROOT,1,0,0,0,0,3,2,3,4,2,4,3,4,3,VBD
HUM,Which,np,1,1,0,0,0,4,4,4,4,4,4,4,1,5,VBZ
HUM,Who,ROOT,0,1,0,0,0,3,2,3,4,2,4,3,4,3,VBZ
HUM,Who,ROOT,0,1,0,0,1,2,1,2,3,1,3,2,2,3,VBD
HUM,Who,ROOT,0,1,0,0,0,2,0,1,2,1,3,2,3,2,VBN
HUM,What,np,1,1,0,0,0,2,2,2,3,2,2,2,3,3,VBD
HUM,Who,ROOT,0,1,0,0,0,3,1,2,3,2,4,3,4,3,VBD
HUM,What,ROOT,1,0,0,0,0,0,2,2,3,2,3,2,3,3,VBD
HUM,What,amod,0,0,0,0,0,1,2,2,3,2,3,2,3,3,VBN
HUM,Who,ROOT,0,1,0,0,0,3,1,2,3,2,4,3,4,3,VBD
HUM,Who,ROOT,0,1,0,0,0,2,0,1,2,1,3,2,3,2,VBD
HUM,What,np,1,0,1,0,0,1,3,3,4,3,4,3,4,3,VBD
HUM,Who,ROOT,0,0,0,0,0,3,2,3,4,2,4,3,4,3,VBD
HUM,What,ROOT,1,0,0,0,0,1,3,3,4,3,4,3,4,3,VBD
HUM,Who,aux,1,0,0,0,0,3,1,2,3,2,4,3,4,2,VB
HUM,Who,ROOT,0,0,0,0,0,3,2,3,4,2,4,3,4,3,VBD
HUM,Which,ROOT,0,0,0,0,0,4,4,4,4,4,4,4,1,4,VBZ
HUM,Who,ROOT,1,1,0,0,0,3,1,2,3,2,4,3,4,3,VBD
HUM,What,np,1,0,0,0,0,1,3,3,4,3,4,3,4,4,VBD
HUM,Which,np,0,0,0,0,0,3,3,3,3,3,3,3,1,4,VBD
HUM,Who,ROOT,0,0,0,0,0,3,2,3,4,2,4,3,4,3,VBZ
HUM,Who,ROOT,1,1,0,0,0,2,1,2,3,1,3,2,3,3,VBD
HUM,Who,ROOT,0,1,0,0,0,3,2,3,4,2,4,3,4,3,VBD
HUM,Who,ROOT,1,0,0,0,0,3,1,2,3,2,4,3,4,2,VBD
HUM,Who,auxpass,0,0,0,0,0,4,2,3,4,3,5,4,5,3,VBN
HUM,What,np,1,0,0,1,0,1,3,3,4,3,4,3,4,3,VBN
HUM,Who,ROOT,1,0,1,0,0,3,1,2,3,2,4,3,4,3,VBD
HUM,What,ROOT,1,0,1,1,1,0,2,2,3,2,3,2,3,3,VBZ
HUM,Who,ROOT,0,0,0,0,0,3,1,2,3,2,4,3,4,3,NNS
HUM,What,np,0,1,0,1,0,0,2,2,3,2,3,2,3,3,VBD
HUM,What,np,0,0,0,0,0,2,3,3,4,3,4,3,4,4,VBZ
HUM,What,ROOT,0,1,0,0,0,1,3,3,4,3,4,3,4,4,VBD
HUM,Who,ROOT,0,0,0,0,0,3,2,3,4,2,4,3,3,3,VBD
HUM,Whom,aux,1,1,0,0,0,3,3,2,4,3,4,3,4,4,VB
HUM,What,np,1,0,0,0,0,1,2,2,3,2,3,2,2,3,VBN
HUM,Who,ROOT,0,1,0,0,0,2,1,2,3,1,3,2,3,3,VBZ
HUM,Who,ROOT,0,0,0,0,0,3,2,3,4,2,4,3,4,3,VBD
HUM,What,np,0,1,0,0,1,0,2,2,3,2,3,2,3,3,VBZ
HUM,Who,auxpass,0,0,0,0,0,3,1,2,3,2,4,3,4,3,VBD
HUM,Who,ROOT,0,0,0,0,0,3,2,3,4,2,4,3,4,3,VBN
HUM,Who,ROOT,0,0,1,0,0,2,0,1,2,1,3,2,3,2,VBD
HUM,Who,ROOT,1,0,0,0,0,3,1,2,3,2,4,3,4,2,VBZ
HUM,What,ROOT,0,1,0,0,0,2,3,3,4,3,4,3,4,3,VBD
HUM,Who,auxpass,0,0,0,0,0,2,1,2,3,1,3,2,2,3,VBN
HUM,What,np,0,1,0,0,0,1,2,2,3,2,3,2,3,3,VBZ
HUM,What,np,1,0,0,1,0,1,2,2,3,1,3,2,3,3,VBN
HUM,What,amod,0,1,0,0,0,2,3,3,4,3,4,3,4,3,NNS
HUM,What,ROOT,0,0,1,0,1,1,2,2,2,2,3,2,3,3,VBP
HUM,Who,ROOT,0,0,0,0,0,3,1,2,3,2,4,3,4,2,VBD
HUM,What,np,0,0,0,0,0,0,2,2,3,2,3,2,3,3,VB
HUM,What,np,0,0,0,0,0,2,3,3,4,3,4,3,4,4,VBN
HUM,Who,ROOT,0,0,0,0,0,2,0,1,2,1,3,2,3,2,VBD
HUM,Who,ROOT,0,1,0,0,0,3,2,3,4,2,4,3,4,3,VBD
HUM,What,ROOT,0,1,0,0,0,1,3,3,4,3,4,3,4,3,NN
HUM,What,ROOT,1,0,0,0,0,1,3,3,4,3,4,3,4,4,VBZ
HUM,What,np,0,1,0,0,0,0,2,2,3,2,3,2,3,3,VBN
HUM,Who,auxpass,0,1,0,0,0,2,0,1,2,1,3,2,3,2,VBN
HUM,Who,ROOT,0,0,0,0,0,2,1,2,3,1,3,2,3,3,VB
HUM,Who,ROOT,1,0,0,0,0,3,1,2,3,2,4,3,4,3,VBD
HUM,What,ROOT,0,0,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
HUM,Who,ROOT,0,0,0,0,0,2,0,1,2,1,3,2,3,2,VBD
HUM,What,np,1,0,0,0,0,2,4,4,5,4,5,4,5,4,VBN
HUM,What,np,1,0,0,0,0,0,2,2,3,2,3,2,3,3,VBN
HUM,What,np,1,1,0,0,0,1,2,2,3,2,3,2,3,3,VBD
HUM,What,amod,0,1,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
HUM,Who,ROOT,0,1,0,0,0,3,1,2,3,2,4,3,4,3,VBD
HUM,Who,ROOT,0,1,0,0,0,3,1,2,3,2,4,3,4,2,VBZ
HUM,Who,ROOT,0,1,0,0,1,2,0,1,2,1,3,2,3,2,VBD
HUM,What,np,0,0,0,0,0,2,3,3,3,3,4,3,4,3,VBD
HUM,What,np,0,1,0,0,0,1,3,3,4,3,4,3,4,3,VBD
HUM,What,ROOT,1,0,0,0,0,1,2,2,3,2,2,2,3,3,VBZ
HUM,Who,ROOT,0,1,0,0,1,3,2,3,4,2,4,3,3,3,VBD
HUM,Who,ROOT,0,1,0,0,0,3,2,3,4,2,4,3,4,3,VBD
HUM,Which,np,0,1,0,0,1,3,2,2,2,3,3,3,1,3,VBD
HUM,What,np,0,0,0,0,1,1,2,2,3,2,3,2,3,3,VBZ
HUM,What,ROOT,0,0,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
HUM,Who,ROOT,1,0,0,0,0,2,0,1,2,1,3,2,3,2,VBD
HUM,Who,auxpass,0,0,0,0,0,2,0,1,2,1,3,2,3,2,VBN
HUM,Who,ROOT,0,0,0,0,0,3,2,3,4,2,4,3,4,3,VBZ
HUM,Who,ROOT,0,0,0,0,0,2,0,1,2,1,3,2,3,2,VBD
HUM,What,np,0,1,0,1,1,1,2,2,3,2,3,2,3,3,VBD
HUM,Who,ROOT,0,0,0,0,0,3,1,2,3,2,4,3,4,2,VBZ
HUM,What,ROOT,0,1,0,1,0,1,3,3,4,3,4,3,4,4,VBZ
HUM,Who,ROOT,0,0,0,0,1,2,0,1,2,1,3,2,3,2,VBD
HUM,What,np,1,0,0,0,0,0,2,2,3,2,3,2,3,3,VBD
HUM,Who,ROOT,0,0,0,0,0,3,2,3,4,2,4,3,3,3,VBZ
HUM,What,ROOT,0,1,0,0,0,1,3,3,4,3,4,3,4,4,VBZ
HUM,Who,ROOT,1,0,0,0,0,3,2,3,4,2,4,3,4,3,VBZ
HUM,Who,ROOT,1,0,0,0,0,2,0,1,2,1,3,2,3,2,VBD
HUM,Who,ROOT,0,0,0,0,0,2,0,1,2,1,3,2,3,2,VBD
HUM,What,np,0,0,0,0,0,1,3,3,4,3,4,3,4,4,VBZ
HUM,Who,ROOT,0,1,0,0,0,3,1,2,3,2,4,3,4,3,VBD
HUM,What,np,1,0,0,0,0,2,4,4,5,4,5,4,5,4,VBN
HUM,Who,ROOT,1,0,0,0,0,4,2,3,4,3,5,4,5,3,VBZ
HUM,What,ROOT,1,0,1,0,1,0,2,2,3,2,3,2,3,3,NN
HUM,What,np,1,0,0,0,0,1,3,3,4,3,4,3,4,4,VBN
HUM,What,np,0,0,0,0,0,1,2,2,3,2,3,2,3,3,VBD
HUM,Who,ROOT,0,0,0,0,0,2,0,1,2,1,3,2,3,2,VBD
HUM,What,np,1,0,0,0,0,2,3,3,4,3,4,3,4,4,VBD
HUM,Who,ROOT,1,0,0,0,0,3,2,3,4,2,4,3,4,3,VBZ
HUM,Which,ROOT,0,0,0,0,0,4,4,4,4,4,4,4,2,5,VBD
HUM,Who,ROOT,0,0,0,1,0,2,0,1,2,1,3,2,3,2,VBD
HUM,What,ROOT,0,1,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
HUM,What,ROOT,1,0,0,0,0,1,3,3,4,3,4,3,4,4,VBZ
HUM,What,np,1,0,1,0,0,0,2,2,3,2,3,2,3,3,VB
HUM,Who,ROOT,0,0,0,0,1,3,2,3,4,2,4,3,4,3,VBD
HUM,What,ROOT,0,0,0,0,0,2,3,3,4,3,4,3,3,3,VBZ
HUM,Who,ROOT,1,1,0,0,0,4,2,3,4,3,5,4,5,3,VBZ
HUM,What,advmod,0,1,0,0,0,2,3,3,4,3,4,3,4,3,VBZ
HUM,Who,ROOT,0,1,0,0,1,2,0,1,2,1,3,2,3,2,VBD
HUM,What,np,0,0,0,0,0,1,2,2,3,1,3,2,3,3,VBD
HUM,What,np,0,0,0,0,0,1,2,2,3,2,3,2,3,3,VBD
HUM,What,np,0,1,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
HUM,What,amod,0,1,0,0,0,1,2,2,3,2,3,2,3,3,VBN
HUM,Who,ROOT,1,0,0,0,0,3,1,2,3,2,4,3,4,3,VBD
HUM,Who,ROOT,1,0,0,0,0,2,0,1,2,1,3,2,3,2,VBZ
HUM,What,np,1,0,0,0,0,1,3,3,4,3,4,3,4,4,VB
HUM,What,np,1,0,1,0,0,1,2,2,3,2,2,2,3,3,NN
HUM,What,auxpass,0,0,0,0,0,0,2,2,3,2,3,2,3,3,VBN
HUM,What,ROOT,1,0,0,0,0,0,2,2,3,2,3,2,3,3,NNP
HUM,Who,ROOT,0,0,1,0,0,3,2,3,4,2,4,3,4,3,VBD
HUM,What,np,1,0,1,0,0,2,4,4,5,4,5,4,5,4,NN
HUM,What,ROOT,1,1,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
HUM,What,np,0,1,0,1,0,0,2,2,3,2,3,2,3,3,VBD
HUM,Who,ROOT,1,1,0,1,0,3,2,3,4,2,4,3,4,3,VBD
HUM,Who,ROOT,0,1,0,0,0,2,0,1,2,1,3,2,3,2,VBZ
HUM,Who,ROOT,1,0,0,0,0,3,2,3,4,3,5,4,5,3,VBZ
HUM,What,np,1,0,0,0,0,1,3,3,4,3,4,3,4,3,NNP
HUM,Who,ROOT,0,0,1,0,0,4,2,3,4,3,5,4,5,3,VBD
HUM,What,ROOT,0,1,0,0,1,0,2,2,3,2,3,2,3,3,VBD
HUM,Who,ROOT,0,0,0,0,0,3,2,3,4,2,4,3,4,3,VBZ
HUM,Who,ROOT,0,0,1,0,0,3,2,3,4,2,4,3,4,3,VBD
HUM,Who,ROOT,1,0,0,0,0,2,0,1,2,1,3,2,3,2,VBD
HUM,What,ROOT,1,0,0,0,0,0,2,2,3,2,3,2,3,3,VBD
HUM,Who,ROOT,1,0,0,0,0,2,0,1,2,1,3,2,3,2,VBZ
HUM,What,advmod,0,0,0,0,0,1,3,3,4,3,4,3,4,4,VBD
HUM,What,np,0,0,0,0,1,1,2,2,3,1,3,2,3,3,VBP
HUM,What,np,0,1,1,0,0,1,2,2,3,2,3,2,3,3,VBD
HUM,Who,ROOT,0,1,0,0,0,2,0,1,2,1,3,2,3,2,VBD
HUM,What,np,0,1,0,0,1,1,2,2,3,2,3,2,3,3,VBD
HUM,Who,ROOT,1,0,0,0,0,3,2,3,4,2,4,3,4,3,VBD
HUM,Who,nc,0,0,0,0,0,2,1,2,3,1,3,2,2,3,NNS
HUM,Which,np,0,1,0,0,1,3,3,3,3,3,3,3,0,4,VBD
HUM,Whose,np,0,1,0,0,0,3,2,2,1,3,2,2,3,3,VBN
HUM,What,np,1,1,0,0,0,2,3,3,4,3,4,3,4,3,VBD
HUM,Who,ROOT,0,0,0,0,0,3,1,2,3,2,4,3,4,2,VBD
HUM,Who,ROOT,1,0,0,0,0,2,0,1,2,1,3,2,3,2,VBZ
HUM,What,np,0,1,0,0,1,0,2,2,3,2,3,2,3,3,VBD
HUM,Who,amod,0,1,0,1,0,3,1,2,3,2,4,3,4,3,NN
HUM,What,np,1,0,0,0,0,1,2,2,3,2,3,2,3,3,VBZ
HUM,What,np,0,0,0,0,0,2,3,3,3,3,4,3,4,3,VBP
HUM,What,ROOT,1,0,0,0,0,0,2,2,3,2,3,2,3,3,VBD
HUM,What,np,0,0,0,0,0,0,2,2,3,2,3,2,3,3,VBD
HUM,Which,np,0,1,0,0,0,4,4,3,4,4,4,4,2,4,VBN
HUM,Who,ROOT,0,1,0,0,0,3,1,2,3,2,4,3,4,3,VBZ
HUM,What,ROOT,1,0,0,0,0,1,3,3,4,3,4,3,4,4,VBZ
HUM,What,ROOT,0,0,0,0,0,1,2,2,3,2,2,2,3,3,VBZ
HUM,Which,aux,0,1,1,1,0,3,3,3,3,3,3,3,0,4,VB
HUM,What,np,0,1,0,0,1,0,2,2,3,2,3,2,3,3,VBD
HUM,What,np,0,0,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
HUM,What,np,1,1,0,0,0,0,2,2,3,2,3,2,3,3,VBD
HUM,Who,ROOT,0,1,0,0,0,2,0,1,2,1,3,2,3,2,VBZ
HUM,What,np,1,0,0,0,0,1,3,3,4,3,4,3,4,4,VBD
HUM,Who,ROOT,1,1,0,0,0,2,0,1,2,1,3,2,3,2,VBD
HUM,Who,ROOT,1,0,0,0,0,3,1,2,3,2,4,3,4,2,VBZ
HUM,What,np,0,1,0,0,0,2,3,3,4,3,4,3,4,3,VBP
HUM,What,np,0,1,0,0,0,2,3,3,4,3,4,3,4,4,VBZ
HUM,Which,np,1,0,0,0,0,3,3,3,3,3,3,3,2,4,VBD
HUM,Which,np,0,1,0,0,0,3,3,3,3,3,3,3,1,4,VBZ
HUM,Who,ROOT,0,0,1,0,0,3,1,2,3,2,4,3,4,3,VBN
HUM,What,np,0,0,0,0,0,1,3,3,4,3,4,3,4,3,VBZ
HUM,Who,ROOT,1,0,0,0,0,3,1,2,3,2,4,3,4,2,VBD
HUM,Who,ROOT,1,0,0,0,0,3,1,2,3,2,4,3,4,2,VBZ
HUM,Who,auxpass,0,0,0,0,0,3,2,3,4,2,4,3,4,3,VBD
HUM,Who,ROOT,0,1,0,0,0,2,1,2,3,1,3,2,3,3,VBD
HUM,What,np,1,0,0,0,0,2,4,4,5,4,5,4,5,4,VBP
HUM,Who,ROOT,0,0,0,0,0,3,1,2,3,2,4,3,4,3,VBD
HUM,What,ROOT,1,0,0,0,0,2,2,2,2,1,3,2,3,3,VBZ
HUM,Which,auxpass,1,0,0,0,0,4,4,4,4,4,4,4,2,4,VBN
HUM,What,np,0,0,0,0,0,0,2,2,3,2,3,2,3,3,VBD
HUM,What,ROOT,0,0,0,1,0,1,2,2,3,2,3,2,3,3,VBZ
HUM,What,np,0,1,0,0,0,0,2,2,3,2,3,2,3,3,VBN
HUM,What,ROOT,1,1,0,0,0,2,4,4,5,4,5,4,5,4,VBP
HUM,Who,ROOT,0,0,0,0,0,4,2,3,4,3,5,4,5,3,VBD
HUM,Who,ROOT,1,0,0,0,0,3,2,3,4,2,4,3,4,3,VBZ
HUM,What,np,0,0,0,0,0,1,2,2,3,2,3,2,3,3,VBG
HUM,What,np,0,0,0,0,0,2,3,3,3,3,4,3,4,3,VBD
HUM,Which,np,1,0,0,0,0,3,3,3,3,3,3,3,0,4,VB
HUM,Who,ROOT,0,0,0,0,1,2,0,1,2,1,3,2,3,2,VBD
HUM,Who,ROOT,0,1,0,0,0,4,2,3,4,3,5,4,5,3,VBD
HUM,What,amod,0,1,0,0,0,1,2,2,3,2,3,2,3,3,VBN
HUM,Who,ROOT,0,0,0,0,0,3,1,2,3,2,4,3,4,3,VBD
HUM,Who,ROOT,0,0,0,0,0,2,1,2,3,1,3,2,3,3,VBD
HUM,Who,ROOT,1,0,0,0,0,2,0,1,2,1,3,2,3,2,VBD
HUM,Who,ROOT,0,1,0,0,0,4,2,3,4,3,4,4,5,3,VBZ
HUM,What,np,0,1,0,0,1,1,3,3,4,3,4,3,4,4,VBD
HUM,Who,ROOT,0,1,0,0,0,3,2,3,4,2,4,3,4,3,VBD
HUM,What,np,0,0,0,0,0,2,3,3,4,3,4,3,4,4,NNS
HUM,What,punct,0,0,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
HUM,Who,ROOT,0,0,0,0,0,3,1,2,3,2,4,3,4,2,VBD
HUM,Who,ROOT,0,0,0,0,0,2,1,2,3,1,3,2,3,3,VBZ
HUM,Who,ROOT,1,0,0,0,0,3,1,2,3,2,4,3,4,2,VBD
HUM,Who,auxpass,0,1,0,0,0,2,0,1,2,1,3,2,3,2,VBD
